Time;Latitude;Longitude;Altitude;Speed;row;pitch;yaw
382,229242;-6,9795427;107,5684652;780,77;189.377.100.000.000;-265.800.000.000.000;245.200.000.000.000;218.790.000.000.000
382,428972;-6,9795504;107,5684988;780,92;191.786.500.000.000;-271.700.000.000.000;245.300.000.000.000;218.110.000.000.000
382,648008;-6,9795605;107,5685321;781,21;194.733.100.000.000;-279.100.000.000.000;245.100.000.000.000;217.400.000.000.000
382,829004;-6,9795727;107,5685652;781,58;196.187.200.000.000;-285.300.000.000.000;244.800.000.000.000;216.640.000.000.000
383,048233;-6,9795867;107,5685975;782,07;195.630.800.000.000;-289.700.000.000.000;244.600.000.000.000;215.830.000.000.000
383,228859;-6,979602;107,5686291;782,58;193.286.300.000.000;-294.000.000.000.000;244.600.000.000.000;214.970.000.000.000
383,428932;-6,9796183;107,5686599;7,83E-10;194.378.800.000.000;-298.100.000.000.000;244.600.000.000.000;213.990.000.000.000
383,629066;-6,9796344;107,5686904;783,39;192.437.100.000.000;-302.000.000.000.000;244.800.000.000.000;212.930.000.000.000
383,847987;-6,9796515;107,5687205;783,71;191.256.400.000.000;-306.000.000.000.000;245.200.000.000.000;211.820.000.000.000
384,048052;-6,9796686;107,5687503;784,04;191.733.100.000.000;-309.800.000.000.000;245.100.000.000.000;210.760.000.000.000
384,248098;-6,9796858;107,5687801;784,31;192.651.900.000.000;-313.100.000.000.000;244.700.000.000.000;209.730.000.000.000
384,429262;-6,9797028;107,5688105;784,55;194.014.400.000.000;-314.300.000.000.000;244.500.000.000.000;208.760.000.000.000
384,648888;-6,9797203;107,5688407;784,8;194.387.200.000.000;-313.400.000.000.000;244.500.000.000.000;207.770.000.000.000
384,828569;-6,979738;107,5688711;784,94;196.111.900.000.000;-311.300.000.000.000;244.700.000.000.000;206.800.000.000.000
385,048498;-6,9797555;107,5689018;7,85E-10;195.794.000.000.000;-308.500.000.000.000;244.900.000.000.000;205.850.000.000.000
385,247917;-6,9797728;107,5689329;784,99;198.618.200.000.000;-305.900.000.000.000;245.100.000.000.000;204.920.000.000.000
385,448544;-6,9797903;107,568964;785,16;197.183.100.000.000;-303.100.000.000.000;245.300.000.000.000;204.020.000.000.000
385,648252;-6,9798081;107,568995;785,42;200.242.300.000.000;-299.800.000.000.000;245.300.000.000.000;203.130.000.000.000
385,848299;-6,9798265;107,5690261;785,58;200.751.800.000.000;-295.100.000.000.000;245.600.000.000.000;202.250.000.000.000
386,048294;-6,979845;107,5690575;785,78;202.955.600.000.000;-291.000.000.000.000;246.100.000.000.000;201.380.000.000.000
386,248262;-6,9798641;107,5690886;786,1;203.697.400.000.000;-288.400.000.000.000;246.800.000.000.000;200.500.000.000.000
386,448171;-6,9798835;107,5691197;786,35;202.862.400.000.000;-286.800.000.000.000;247.600.000.000.000;199.620.000.000.000
386,647943;-6,9799032;107,5691507;786,62;201.030.000.000.000;-287.000.000.000.000;247.900.000.000.000;198.740.000.000.000
386,848098;-6,9799232;107,5691809;786,97;199.763.500.000.000;-288.700.000.000.000;248.300.000.000.000;197.870.000.000.000
387,048631;-6,9799429;107,5692112;787,3;197.233.000.000.000;-292.400.000.000.000;249.100.000.000.000;197.030.000.000.000
387,248036;-6,9799618;107,5692414;787,52;195.923.400.000.000;-297.300.000.000.000;25;196.200.000.000.000
387,44824;-6,9799798;107,5692718;787,83;193.753.100.000.000;-301.400.000.000.000;250.800.000.000.000;195.430.000.000.000
387,648096;-6,9799974;107,5693023;788,18;194.450.000.000.000;-304.200.000.000.000;251.600.000.000.000;194.750.000.000.000
387,848206;-6,9800145;107,5693328;788,55;191.703.500.000.000;-305.100.000.000.000;252.500.000.000.000;194.120.000.000.000
388,048255;-6,9800316;107,569363;789,07;191.039.500.000.000;-303.500.000.000.000;253.600.000.000.000;193.540.000.000.000
388,248477;-6,9800487;107,569393;789,64;190.657.200.000.000;-301.200.000.000.000;255.300.000.000.000;192.980.000.000.000
388,447968;-6,9800657;107,5694228;790,08;189.177.400.000.000;-301.300.000.000.000;257.300.000.000.000;192.400.000.000.000
388,648402;-6,9800825;107,5694525;790,4;189.166.100.000.000;-302.000.000.000.000;259.300.000.000.000;191.830.000.000.000
388,848378;-6,9800997;107,5694821;790,69;189.621.100.000.000;-302.600.000.000.000;261.300.000.000.000;191.290.000.000.000
389,048755;-6,9801172;107,5695114;790,92;189.012.500.000.000;-302.700.000.000.000;262.900.000.000.000;190.800.000.000.000
389,248098;-6,9801347;107,5695407;7,91E-10;187.809.300.000.000;-303.400.000.000.000;263.900.000.000.000;190.330.000.000.000
389,448224;-6,9801523;107,5695698;791,15;188.031.700.000.000;-303.500.000.000.000;264.700.000.000.000;189.880.000.000.000
389,64792;-6,9801698;107,5695992;791,4;189.592.700.000.000;-301.800.000.000.000;265.000.000.000.000;189.490.000.000.000
389,848324;-6,9801872;107,5696287;791,68;189.160.400.000.000;-299.800.000.000.000;264.200.000.000.000;189.160.000.000.000
390,048345;-6,9802043;107,5696582;792,04;187.801.000.000.000;-298.400.000.000.000;263.300.000.000.000;188.810.000.000.000
390,248214;-6,980221;107,5696876;792,31;186.440.900.000.000;-296.200.000.000.000;261.800.000.000.000;188.460.000.000.000
390,448594;-6,9802375;107,5697169;792,59;185.972.900.000.000;-292.500.000.000.000;260.400.000.000.000;188.100.000.000.000
390,648249;-6,9802539;107,5697462;792,94;185.467.200.000.000;-287.500.000.000.000;258.900.000.000.000;187.720.000.000.000
390,847976;-6,9802702;107,5697757;793,44;188.509.100.000.000;-281.000.000.000.000;257.000.000.000.000;187.350.000.000.000
391,048446;-6,9802865;107,5698052;793,79;185.220.000.000.000;-274.500.000.000.000;254.800.000.000.000;187
391,248201;-6,9803026;107,5698346;794,19;186.355.200.000.000;-267.400.000.000.000;252.600.000.000.000;186.620.000.000.000
391,448224;-6,9803186;107,569864;794,59;185.380.400.000.000;-258.600.000.000.000;250.200.000.000.000;186.250.000.000.000
391,64825;-6,9803346;107,5698934;794,92;187.441.300.000.000;-248.500.000.000.000;247.500.000.000.000;185.890.000.000.000
391,848379;-6,9803507;107,5699227;795,17;182.543.500.000.000;-236.200.000.000.000;244.400.000.000.000;185.560.000.000.000
392,048236;-6,9803668;107,5699514;795,26;183.663.900.000.000;-220.800.000.000.000;240.800.000.000.000;185.220.000.000.000
392,248066;-6,980383;107,5699803;795,41;184.752.400.000.000;-205.300.000.000.000;237.100.000.000.000;184.840.000.000.000
392,448121;-6,9803996;107,5700092;795,43;184.464.700.000.000;-194.100.000.000.000;233.300.000.000.000;184.390.000.000.000
392,648181;-6,9804164;107,570038;795,46;186.403.800.000.000;-188.000.000.000.000;228.900.000.000.000;183.860.000.000.000
392,848197;-6,9804335;107,5700671;795,47;188.390.200.000.000;-183.800.000.000.000;224.100.000.000.000;183.310.000.000.000
393,048253;-6,9804506;107,5700965;795,56;190.412.900.000.000;-178.600.000.000.000;219.100.000.000.000;182.740.000.000.000
393,248067;-6,9804682;107,5701262;795,59;193.419.000.000.000;-172.100.000.000.000;214.600.000.000.000;182.110.000.000.000
393,448578;-6,9804861;107,5701561;795,6;193.830.100.000.000;-164.200.000.000.000;211.000.000.000.000;181.460.000.000.000
393,648165;-6,9805039;107,5701863;795,57;195.654.000.000.000;-155.700.000.000.000;208.000.000.000.000;180.780.000.000.000
393,848215;-6,9805218;107,5702166;795,41;196.455.600.000.000;-147.700.000.000.000;205.700.000.000.000;180.070.000.000.000
394,048621;-6,9805401;107,5702471;795,22;199.970.000.000.000;-142.600.000.000.000;203.400.000.000.000;179.280.000.000.000
394,248164;-6,9805588;107,570278;794,99;202.010.700.000.000;-14;201.400.000.000.000;178.420.000.000.000
394,448166;-6,980578;107,5703094;794,88;208.997.300.000.000;-140.400.000.000.000;199.600.000.000.000;177.490.000.000.000
394,648084;-6,9805979;107,5703412;794,87;209.116.800.000.000;-144.500.000.000.000;197.400.000.000.000;176.540.000.000.000
394,848331;-6,9806181;107,5703732;794,79;211.374.200.000.000;-151.600.000.000.000;195.200.000.000.000;175.580.000.000.000
395,048294;-6,9806381;107,5704054;794,71;210.444.900.000.000;-160.700.000.000.000;193.200.000.000.000;174.630.000.000.000
395,247964;-6,9806577;107,5704377;794,58;210.240.500.000.000;-169.900.000.000.000;191.600.000.000.000;173.720.000.000.000
395,448206;-6,9806772;107,5704703;794,5;212.540.000.000.000;-178.200.000.000.000;190.900.000.000.000;172.830.000.000.000
395,647897;-6,9806966;107,5705032;794,44;212.072.200.000.000;-185.400.000.000.000;191.100.000.000.000;171.970.000.000.000
395,848536;-6,9807159;107,5705363;794,41;213.105.100.000.000;-192.100.000.000.000;192.000.000.000.000;171.160.000.000.000
396,048223;-6,9807349;107,5705694;794,44;211.132.000.000.000;-199.300.000.000.000;193.600.000.000.000;170.360.000.000.000
396,248126;-6,9807533;107,5706027;794,48;211.414.900.000.000;-207.200.000.000.000;196.000.000.000.000;169.550.000.000.000
396,448124;-6,9807713;107,5706361;794,52;210.794.200.000.000;-214.300.000.000.000;198.800.000.000.000;168.750.000.000.000
396,648099;-6,980789;107,5706695;794,53;209.000.400.000.000;-219.600.000.000.000;202.000.000.000.000;167.970.000.000.000
396,848575;-6,9808065;107,5707027;794,43;207.546.100.000.000;-222.800.000.000.000;205.200.000.000.000;167.200.000.000.000
397,048484;-6,9808238;107,5707362;794,24;210.595.400.000.000;-223.300.000.000.000;208.500.000.000.000;166.470.000.000.000
397,248204;-6,9808412;107,5707699;793,95;209.041.100.000.000;-221.700.000.000.000;211.400.000.000.000;165.800.000.000.000
397,448262;-6,9808585;107,5708035;793,6;210.283.800.000.000;-220.400.000.000.000;213.900.000.000.000;165.160.000.000.000
397,647877;-6,980876;107,5708374;793,25;212.483.900.000.000;-220.200.000.000.000;216.000.000.000.000;164.560.000.000.000
397,84835;-6,9808937;107,5708715;792,92;212.133.900.000.000;-220.200.000.000.000;217.800.000.000.000;163.980.000.000.000
398,028775;-6,9809115;107,5709054;792,45;211.701.100.000.000;-219.800.000.000.000;219.400.000.000.000;163.430.000.000.000
398,248186;-6,9809293;107,5709393;792,04;213.332.600.000.000;-218.800.000.000.000;221.000.000.000.000;162.910.000.000.000
398,447973;-6,9809471;107,5709735;791,64;213.883.200.000.000;-215.100.000.000.000;222.700.000.000.000;162.440.000.000.000
398,64786;-6,9809649;107,5710081;791,33;217.658.900.000.000;-211.300.000.000.000;224.500.000.000.000;161.970.000.000.000
398,848172;-6,9809827;107,571043;791,05;216.006.000.000.000;-209.300.000.000.000;226.300.000.000.000;161.480.000.000.000
399,048241;-6,9810003;107,5710775;790,97;213.949.500.000.000;-208.600.000.000.000;227.800.000.000.000;160.980.000.000.000
399,248266;-6,9810181;107,5711121;790,8;216.280.700.000.000;-205.900.000.000.000;228.900.000.000.000;160.490.000.000.000
399,448281;-6,981036;107,5711463;790,64;213.255.100.000.000;-201.100.000.000.000;230.100.000.000.000;160.010.000.000.000
399,628475;-6,9810537;107,5711806;790,47;214.529.300.000.000;-195.500.000.000.000;231.300.000.000.000;159.490.000.000.000
399,848183;-6,9810713;107,571215;790,2;213.556.200.000.000;-190.200.000.000.000;231.700.000.000.000;159.020.000.000.000
400,028791;-6,9810888;107,5712494;789,93;215.065.100.000.000;-184.800.000.000.000;231.600.000.000.000;158.520.000.000.000
400,248347;-6,9811064;107,5712837;789,56;212.217.100.000.000;-179.300.000.000.000;231.200.000.000.000;158.040.000.000.000
400,44815;-6,9811243;107,5713174;789,19;212.306.700.000.000;-173.500.000.000.000;23;157.540.000.000.000
400,648222;-6,9811425;107,5713512;788,8;214.382.400.000.000;-169.400.000.000.000;228.600.000.000.000;157.040.000.000.000
400,828705;-6,9811609;107,5713848;788,41;210.583.400.000.000;-167.600.000.000.000;226.600.000.000.000;156.530.000.000.000
401,048195;-6,9811792;107,571418;788,02;209.578.000.000.000;-166.900.000.000.000;224.200.000.000.000;156
401,22874;-6,9811974;107,5714509;787,55;208.348.600.000.000;-167.100.000.000.000;221.800.000.000.000;155.440.000.000.000
401,448081;-6,9812157;107,5714838;787,11;208.546.400.000.000;-168.100.000.000.000;219.700.000.000.000;154.850.000.000.000
401,648124;-6,9812344;107,5715165;786,68;209.209.400.000.000;-169.400.000.000.000;217.300.000.000.000;154.260.000.000.000
401,848141;-6,9812533;107,5715491;786,27;209.087.200.000.000;-170.500.000.000.000;215.100.000.000.000;153.670.000.000.000
402,048239;-6,9812722;107,5715819;785,92;210.598.600.000.000;-170.300.000.000.000;213.100.000.000.000;153.100.000.000.000
402,24806;-6,9812911;107,5716145;785,54;206.818.600.000.000;-169.100.000.000.000;210.900.000.000.000;152.560.000.000.000
402,448115;-6,9813103;107,5716467;785,19;208.426.400.000.000;-168.700.000.000.000;209.200.000.000.000;152
402,648092;-6,9813297;107,5716791;784,82;210.566.200.000.000;-168.200.000.000.000;207.700.000.000.000;151.450.000.000.000
402,848185;-6,9813493;107,5717114;784,44;207.891.200.000.000;-166.100.000.000.000;206.200.000.000.000;150.930.000.000.000
403,048483;-6,9813689;107,5717432;784,06;206.638.800.000.000;-162.700.000.000.000;205.000.000.000.000;150.430.000.000.000
403,247987;-6,9813884;107,5717749;783,69;206.245.300.000.000;-158.400.000.000.000;204.000.000.000.000;149.900.000.000.000
403,448467;-6,9814078;107,571807;783,26;209.331.200.000.000;-153.800.000.000.000;203.100.000.000.000;149.440.000.000.000
403,648204;-6,9814272;107,571839;782,86;205.115.400.000.000;-147.900.000.000.000;201.600.000.000.000;149.020.000.000.000
403,848566;-6,9814467;107,571871;782,49;209.476.000.000.000;-140.200.000.000.000;199.700.000.000.000;148.630.000.000.000
404,048044;-6,9814665;107,5719032;782,12;208.756.600.000.000;-130.600.000.000.000;197.300.000.000.000;148.300.000.000.000
404,248155;-6,9814864;107,5719352;781,68;207.113.200.000.000;-120.100.000.000.000;194.500.000.000.000;148.020.000.000.000
404,44792;-6,9815065;107,5719669;781,24;208.233.800.000.000;-109.700.000.000.000;191.700.000.000.000;147.810.000.000.000
404,648167;-6,9815269;107,5719985;780,83;207.163.000.000.000;-996.000.000.000.000;188.600.000.000.000;147.620.000.000.000
404,848143;-6,9815475;107,5720301;780,39;209.577.500.000.000;-909.000.000.000.000;184.900.000.000.000;147.480.000.000.000
405,048505;-6,9815682;107,5720622;779,98;212.080.400.000.000;-840.000.000.000.000;181.000.000.000.000;147.400.000.000.000
405,248168;-6,981589;107,5720944;779,54;212.596.100.000.000;-793.000.000.000.000;177.200.000.000.000;147.360.000.000.000
405,448251;-6,9816098;107,5721267;779,19;212.248.300.000.000;-767.000.000.000.000;174.100.000.000.000;147.350.000.000.000
405,648248;-6,9816305;107,5721588;778,83;210.248.200.000.000;-741.000.000.000.000;171.700.000.000.000;147.400.000.000.000
405,848345;-6,981651;107,572191;778,59;211.498.300.000.000;-706.000.000.000.000;169.600.000.000.000;147.510.000.000.000
406,028646;-6,9816712;107,5722235;778,36;212.595.300.000.000;-663.000.000.000.000;167.400.000.000.000;147.680.000.000.000
406,24823;-6,9816909;107,5722563;778,1;211.904.000.000.000;-620.000.000.000.000;165.300.000.000.000;147.870.000.000.000
406,448017;-6,9817103;107,5722892;777,88;210.794.000.000.000;-579.000.000.000.000;163.000.000.000.000;148.080.000.000.000
406,648172;-6,9817296;107,5723223;777,63;211.979.400.000.000;-543.000.000.000.000;160.500.000.000.000;148.290.000.000.000
406,848176;-6,9817486;107,5723557;777,33;212.605.400.000.000;-497.000.000.000.000;157.900.000.000.000;148.530.000.000.000
407,04827;-6,9817673;107,5723893;777,1;213.318.300.000.000;-442.000.000.000.000;155.500.000.000.000;148.770.000.000.000
407,228426;-6,9817855;107,5724232;777,08;213.783.100.000.000;-392.000.000.000.000;153.100.000.000.000;148.990.000.000.000
407,448101;-6,9818033;107,572457;777,15;211.238.900.000.000;-361.000.000.000.000;150.600.000.000.000;149.170.000.000.000
407,628818;-6,9818211;107,572491;777,1;213.830.800.000.000;-348.000.000.000.000;147.700.000.000.000;149.300.000.000.000
407,848678;-6,9818386;107,572525;777,04;210.614.800.000.000;-343.000.000.000.000;145.000.000.000.000;149.400.000.000.000
408,048142;-6,9818562;107,5725585;776,91;207.670.600.000.000;-345.000.000.000.000;142.900.000.000.000;149.470.000.000.000
408,247949;-6,9818738;107,5725916;776,82;206.964.000.000.000;-354.000.000.000.000;141.900.000.000.000;149.480.000.000.000
408,428687;-6,9818913;107,572625;776,71;208.305.400.000.000;-365.000.000.000.000;141.300.000.000.000;149.430.000.000.000
408,647868;-6,9819088;107,5726581;776,71;206.983.100.000.000;-372.000.000.000.000;141.000.000.000.000;149.330.000.000.000
408,828718;-6,9819264;107,5726912;776,62;207.006.200.000.000;-368.000.000.000.000;141.000.000.000.000;149.190.000.000.000
409,048265;-6,9819437;107,572724;776,66;204.467.400.000.000;-359.000.000.000.000;140.900.000.000.000;148.990.000.000.000
409,248096;-6,9819608;107,5727569;776,65;205.278.800.000.000;-350.000.000.000.000;141.100.000.000.000;148.760.000.000.000
409,44818;-6,9819779;107,5727898;776,66;205.071.300.000.000;-346.000.000.000.000;141.400.000.000.000;148.490.000.000.000
409,628602;-6,9819951;107,5728222;776,7;203.261.100.000.000;-342.000.000.000.000;141.700.000.000.000;148.210.000.000.000
409,848321;-6,9820127;107,5728544;776,7;203.409.600.000.000;-339.000.000.000.000;142.100.000.000.000;147.930.000.000.000
410,048592;-6,9820304;107,5728864;776,76;203.856.100.000.000;-336.000.000.000.000;142.700.000.000.000;147.630.000.000.000
410,248552;-6,9820483;107,5729183;776,87;203.367.900.000.000;-343.000.000.000.000;143.200.000.000.000;147.310.000.000.000
410,428607;-6,9820662;107,5729504;777,01;203.377.900.000.000;-358.000.000.000.000;143.800.000.000.000;146.980.000.000.000
410,648058;-6,9820842;107,5729825;777,03;202.543.500.000.000;-376.000.000.000.000;144.300.000.000.000;146.660.000.000.000
410,848118;-6,9821021;107,5730146;777,04;203.154.500.000.000;-396.000.000.000.000;144.400.000.000.000;146.360.000.000.000
411,048155;-6,98212;107,5730467;777,11;203.057.100.000.000;-420.000.000.000.000;144.400.000.000.000;146.050.000.000.000
411,228698;-6,982138;107,573079;777,16;203.834.500.000.000;-448.000.000.000.000;144.200.000.000.000;145.750.000.000.000
411,448203;-6,9821557;107,5731114;777,25;204.406.300.000.000;-467.000.000.000.000;143.900.000.000.000;145.480.000.000.000
411,628644;-6,9821733;107,5731439;777,35;202.882.300.000.000;-470.000.000.000.000;143.800.000.000.000;145.260.000.000.000
411,848045;-6,9821904;107,5731763;777,52;202.003.600.000.000;-450.000.000.000.000;143.600.000.000.000;145.080.000.000.000
